Run time: 2018-03-08 15:34:47 Features: all
Time period: 1
"lambda" "cindex_train" "cindex_valid"
10.9634053303462 0.69552468512466 0.707864790636309
9.98944661720949 0.695467259616341 0.707788863810435
9.10201171180515 0.695406769420952 0.707669233745265
8.29341407752384 0.695331067912914 0.707492608211335
7.55665002848362 0.695252413840504 0.70732403857405
6.88533806695333 0.695155530486166 0.707175608678376
6.27366360987209 0.695050677076736 0.706983072748573
5.7163286257125 0.694938404882144 0.706751062925213
5.20850574546607 0.694802540203252 0.706513212576785
4.74579645028222 0.694662041119523 0.706195810248994
4.32419297360226 0.694486316821612 0.705872567396135
3.94004358780267 0.694294362763215 0.705483064793375
3.59002097467744 0.694094476023958 0.705045025413333
3.27109340579951 0.693860382518356 0.704581005766612
2.98049848313948 0.693606527387291 0.704112958171569
2.71571921249541 0.693297975066883 0.703560927854008
2.4744622024931 0.692982359016523 0.702998022075976
2.25463780032722 0.692626182580283 0.702339452525292
2.05434199218831 0.692233005653815 0.70160978968672
1.87183991160609 0.69181817970314 0.70089402326986
1.70555081286598 0.691379181967561 0.700113608282428
1.55403437934598 0.690897409422823 0.699266530750264
1.4159782481831 0.690370161780626 0.698339699841319
1.2901866432141 0.689801400709619 0.697406827009891
1.17557001773435 0.68919580733243 0.69634928917789
1.07113561736556 0.688536021318038 0.695180579972195
0.975978881292274 0.687850531175207 0.693985286307574
0.88927560738878 0.687124219026869 0.692647403272346
0.810274813374636 0.686351161057163 0.691227148693928
0.738292232165397 0.685529983763045 0.689719286239501
0.67270438507848 0.684656473199793 0.688158053469806
0.612943181559083 0.683742934833475 0.68647094731504
0.558490998651571 0.682799254148603 0.684749603599536
0.508876197597058 0.68181035064234 0.682908025626613
0.463669038724105 0.680775822541687 0.680902912951807
0.422477959249275 0.679716608760432 0.678895786302841
0.384946181747617 0.678614601482903 0.676806690905517
0.350748623917293 0.677484946616842 0.674615285620809
0.319589082872196 0.67632809265304 0.672382191070965
0.291197669574251 0.675165277499145 0.67018957740176
0.265328471183682 0.674008834651901 0.667964337351145
0.241757421079633 0.67282160478059 0.665652496411602
0.220280358102291 0.67164682052872 0.663430881514476
0.200711258206591 0.670488518313407 0.661208259630271
0.182880623210925 0.669341811453743 0.659026722818952
0.166634012684985 0.668199832434497 0.656883048721862
0.151830706260634 0.66706749596725 0.654808051143665
0.138342484779401 0.665962816432093 0.652826703363961
0.126052519719464 0.664911077497349 0.650845154186841
0.114854361282889 0.663875269329231 0.648941948604588
0.104651016378401 0.662882273344504 0.647101780413578
0.095354108513631 0.661910496580309 0.645334719484616
0.0868831123202155 0.660973683410669 0.643635529484884
0.0791646560815792 0.660071404031908 0.641996154517737
0.0721318862222265 0.659209610290561 0.640467749526867
0.0657238882540528 0.658369699162375 0.639017285336033
0.0598851591641892 0.657587017327787 0.637646574521978
0.0545651266744573 0.656829310824104 0.636347963982892
0.0497177112084894 0.656099625651278 0.635179456174613
0.0453009267724811 0.655411519312168 0.63403914400459
0.0412765172925998 0.65476621581289 0.632944951842857
0.0376096252591739 0.654148195503377 0.63191258868787
0.0342684898076196 0.653565942334418 0.630951721615602
0.0312241716210263 0.653015494637363 0.630073628881356
0.0284503022716373 0.652532068282835 0.629342354863456
0.0259228558301438 0.652031524529797 0.628564759439849
0.0236199407645783 0.651556142978827 0.627880209622487
0.0215216103263378 0.651125825408758 0.627244800774655
0.0196096897809895 0.650725734249267 0.626606370965582
Time period: 3
"lambda" "cindex_train" "cindex_valid"
163.358033906338 0.620045675236475 0.62072234405647
148.845756407706 0.620061904996962 0.620779742320062
135.62270964454 0.62005057126094 0.620783367473552
123.57436191157 0.62004745985608 0.620785985639961
112.596356184559 0.620045591144452 0.620792631754693
102.593606229684 0.620043825211964 0.620796861100431
93.4794730120664 0.620042563831615 0.620809951932479
85.1750142698979 0.620034677868546 0.620798673677176
77.6083007543363 0.620022839580385 0.620786992627042
70.7137932127608 0.620013776328991 0.620782360486471
64.4317747191199 0.620001994102178 0.620794645728854
58.7078334344856 0.619992342206621 0.620783770268384
53.492391317735 0.619975869513623 0.6207902149857
48.7402747042757 0.619968245170182 0.620773700397579
44.4103230333739 0.619944400409812 0.620742483798081
40.4650323350682 0.619924825655512 0.620726573402209
36.8702303887231 0.619903055165049 0.620727177594457
33.594780739602 0.619874146196169 0.620716704928819
30.6103130097913 0.6198410606568 0.620702204314859
27.8909771675593 0.619823569515965 0.620626680283817
25.4132196267475 0.619765265713181 0.620556191188178
23.1555792368755 0.619720061578907 0.620494160784016
21.0985013969221 0.619655992800751 0.620424275880625
19.224168682726 0.619581973133178 0.620348751849583
17.5163465209817 0.619512186097441 0.620258123012333
15.9602425731316 0.61942099297001 0.620194481428842
14.5423786112064 0.619316821640324 0.620069212236021
13.2504737758618 0.619201026924313 0.619927428455078
12.0733382054502 0.619071656018327 0.619809006774405
11.0007761147925 0.618916216585135 0.619644263688026
10.0234974841637 0.618734148011248 0.619466429769599
9.13303759358731 0.618544679339316 0.6192001823855
8.32168370547939 0.618309277735575 0.618952463563683
7.58240826060595 0.618048480340813 0.618633651453979
6.90880800872657 0.617766276854355 0.618240725095145
6.29504854670407 0.617452660325437 0.617826853405036
5.73581378369569 0.617106780490266 0.617442788532512
5.22625989571737 0.616720545827494 0.616936475428408
4.76197337075769 0.616286771140914 0.616419689658666
4.33893278104815 0.61581733209292 0.615856783880634
3.95347395137967 0.615304641714302 0.615254605606461
3.6022582217699 0.61475774456934 0.614548304868158
3.28224352958754 0.614160523020243 0.613801926044049
2.99065806066121 0.61352417999322 0.612988481880375
2.72497624115108 0.612824244709507 0.612129320503244
2.48289686223644 0.612096344156285 0.611228469860977
2.26232314814586 0.611311270370814 0.610209398935454
2.06134459488845 0.610474947168953 0.609145013591305
1.87822042238232 0.609596363053631 0.608021417406819
1.71136449665028 0.608681198908198 0.6068374019975
1.55933159148606 0.607694986346679 0.605562556353515
1.42080487059639 0.606683835828489 0.604297981977751
1.29458448179492 0.605617240636304 0.602959293352858
1.1795771644566 0.604515822002938 0.601634501149677
1.07478678021717 0.603372974032785 0.600272249027099
0.979305684899171 0.60219003285466 0.598865689472977
0.892306866932295 0.600978593824213 0.59743919157466
0.813036784174807 0.599688902494355 0.595975636551778
0.740808837091992 0.59840436880859 0.594485899864802
0.67499742175945 0.597086600086527 0.592959106053261
0.615032511181189 0.595738988039769 0.591479640634507
0.560394717988483 0.59437185730006 0.589969361411087
0.510610795754948 0.5929743599964 0.588483451275017
0.465249539962402 0.591525323626049 0.58696008121955
0.423918053113606 0.590109326077276 0.58554304899979
0.386258341642105 0.588700999589734 0.584063784978451
0.351944215143219 0.587293373869052 0.582687837831578
0.320678461068798 0.585885019350836 0.581309272518295
0.29219027041432 0.584478122427689 0.579913387027227
0.266232892100842 0.583098013485726 0.578515084767165
0.242581495735201 0.581700404059369 0.577193313525226
0.221031224236703 0.58033989790238 0.575853617913253
0.201395419463095 0.578995481352505 0.574637983109604
0.183504005467029 0.577663940225745 0.573431813984513
0.16720201537957 0.576338276197055 0.572320301644994
0.152348249161313 0.575044034554384 0.571199122229502
0.138814050595191 0.573772955592339 0.570235234195992
0.12648219292787 0.572520573090128 0.569256442753691
0.115245863507689 0.57127962710308 0.568324375511927
0.105007738624575 0.570057685913285 0.567493409773051
0.0956791405386228 0.568876968501997 0.566783685278675
0.0871792693959328 0.567708818176405 0.56608785720601
0.0794345033789328 0.566558336519253 0.565427072283748
0.0723777610294136 0.565430064499796 0.564858124583233
0.0659479202210287 0.56429817652334 0.564418474023862
0.0600892887486769 0.563264620152734 0.563949218044322
0.0547511219492639 0.562195343359364 0.563576028632268
0.0498871831757066 0.561172597485523 0.563207068565952
0.0454553433172151 0.560176256506982 0.562871339073294
0.0414172158970895 0.559187315626487 0.562597237189966
0.0377378245874223 0.558219369721129 0.562369456712344
0.0343853002608786 0.557269980122234 0.562214380701939
0.0313306049555608 0.556468770011858 0.562155169861602
0.0285472803620744 0.555407902420812 0.562064742421768
0.0260112186543093 0.55468723378159 0.562001705030525
0.0237004536789831 0.553774592396853 0.562006337171095
0.0215949706953297 0.552918918686088 0.562031511848109
0.0196765330169898 0.552084006361505 0.562083472381466
0.0179285240545579 0.551286309428989 0.562162017373749
0.0163358033906338 0.550450117036942 0.562268959401705
Piecewise model 1yr survival C-index train: 0.703031150236202
Piecewise model 1yr survival C-index valid: 0.726520233290711
Piecewise model 1yr survival C-index test: 0.723125390016831
